child_id,age,gender,home_environment,parent_education,parent_income,mental_health,physical_abuse_record,emotional_abuse_record,attendance_rate,behavioral_issues,father_alcohol_use,mother_alcohol_use,father_smoking_use,mother_smoking_use,abuse_status
1581,3,Female,4,5,4,2,0,1,74,1,0,1,0,0,1
1582,4,Male,5,1,4,1,1,0,67,1,0,1,0,1,1
1583,3,Male,3,4,4,3,0,0,73,1,0,1,0,1,0
1584,6,Male,4,2,3,3,0,0,94,1,1,1,1,1,0
1585,4,Female,4,3,3,2,0,1,62,0,1,1,1,0,0
1586,6,Male,5,1,1,1,0,1,96,1,0,1,0,0,1
1587,6,Female,3,3,5,1,1,1,98,0,1,0,0,0,0
1588,5,Male,4,5,4,4,0,1,84,1,1,1,1,0,0
1589,4,Male,2,2,2,4,0,1,53,0,0,1,1,1,1
1590,7,Male,3,4,4,4,0,0,85,0,1,0,1,1,1
1591,3,Female,5,4,2,3,0,1,53,1,0,1,1,0,1
1592,6,Female,2,5,1,4,1,0,83,0,1,1,1,1,0
1593,3,Male,5,3,2,3,1,1,75,1,0,1,1,1,1
1594,7,Female,3,3,4,1,0,1,89,0,0,0,1,0,1
1595,6,Female,2,5,5,1,1,0,95,1,0,1,1,0,1
1596,7,Male,1,4,5,4,0,1,99,1,1,1,0,1,0
1597,7,Male,4,1,2,5,1,0,53,1,0,0,0,1,1
1598,7,Female,3,5,4,5,1,1,64,0,0,0,0,1,1
1599,6,Female,5,4,2,2,1,0,78,1,1,0,1,1,1
1600,3,Female,1,4,3,2,0,0,94,0,1,0,1,0,0
1601,6,Male,1,2,3,2,1,0,95,1,1,1,0,1,0
1602,4,Male,1,4,2,4,0,1,57,0,0,1,1,1,1
1603,3,Female,5,5,4,3,0,0,64,1,1,1,0,1,1
1604,3,Female,4,2,2,5,0,0,56,0,1,0,1,1,0
1605,4,Male,3,4,2,5,1,0,62,0,0,0,0,1,1
1606,3,Male,1,2,5,3,0,1,64,1,1,1,1,1,0
1607,5,Female,4,2,2,3,0,1,76,1,1,1,0,1,0
1608,7,Male,2,1,1,1,0,0,69,0,1,1,1,0,0
1609,7,Female,4,5,4,5,1,0,75,1,1,0,0,1,0
1610,3,Female,1,1,2,5,0,1,75,0,1,0,0,1,0
1611,7,Female,4,2,1,2,0,0,93,0,0,0,0,1,1
1612,7,Female,4,1,2,1,1,0,60,1,0,0,1,1,0
1613,6,Female,2,2,4,5,0,0,55,1,1,1,0,0,0
1614,5,Male,3,4,5,5,0,0,60,1,0,0,0,0,1
1615,3,Male,5,1,5,5,1,0,55,1,0,0,0,1,0
1616,7,Female,1,2,4,1,0,0,99,1,0,1,0,1,0
1617,6,Female,3,2,1,1,1,0,90,1,1,0,0,0,0
1618,5,Male,1,1,1,4,1,0,54,0,0,1,0,1,1
1619,4,Male,4,4,2,4,1,1,97,1,1,1,1,1,0
1620,3,Female,3,1,2,3,0,0,74,0,1,0,0,1,1
1621,7,Female,2,2,2,3,1,1,99,1,0,0,0,0,0
1622,5,Male,1,2,1,1,1,0,75,1,0,1,1,1,1
1623,6,Female,1,3,4,5,0,1,69,0,0,1,1,1,1
1624,7,Female,5,5,3,1,1,0,52,1,0,1,0,0,1
1625,7,Female,3,2,2,5,0,1,78,0,1,1,0,1,1
1626,4,Male,1,2,4,1,1,1,63,0,1,0,1,1,1
1627,4,Male,4,2,2,3,0,0,96,1,1,0,1,1,0
1628,3,Female,3,1,5,3,1,1,57,1,0,0,1,0,1
1629,7,Male,2,3,3,5,0,0,69,1,0,0,1,0,0
1630,3,Female,3,3,2,5,1,0,58,1,0,1,1,1,0
1631,5,Female,5,5,2,2,0,0,88,0,1,1,0,0,1
1632,4,Male,1,4,1,4,1,1,50,0,0,0,1,0,1
1633,4,Female,2,2,1,3,0,0,81,1,0,1,0,0,0
1634,3,Female,2,3,2,3,0,0,79,0,0,0,0,1,0
1635,3,Female,2,3,1,4,0,1,64,1,1,0,0,1,1
1636,5,Female,2,1,1,2,1,0,91,0,1,0,0,1,0
1637,4,Male,3,1,5,3,1,1,73,1,1,0,0,1,1
1638,3,Female,4,4,4,2,1,0,71,1,0,1,1,1,0
1639,5,Male,5,1,5,2,0,0,69,0,0,0,0,0,0
1640,6,Female,3,5,2,4,1,1,71,0,0,0,1,1,0
1641,5,Female,1,3,2,3,1,0,54,0,0,1,1,0,0
1642,7,Male,4,4,5,5,1,1,78,1,1,0,1,0,1
1643,6,Female,2,4,4,5,0,0,76,1,1,1,0,1,1
1644,3,Male,3,2,1,4,1,1,59,1,0,1,0,1,1
1645,6,Male,3,1,4,2,0,0,92,0,1,0,0,1,1
1646,5,Male,5,4,1,5,0,0,77,1,0,0,0,0,0
1647,3,Female,5,3,4,5,0,1,85,1,0,0,0,1,1
1648,6,Female,3,4,2,2,1,0,83,1,1,0,1,1,1
1649,3,Male,4,3,4,1,0,0,50,0,0,0,1,1,1
1650,3,Female,5,4,1,5,0,0,86,0,0,1,0,1,0
1651,4,Female,1,2,5,5,0,1,51,1,0,0,1,1,1
1652,5,Female,1,2,3,3,0,0,67,0,0,0,1,1,1
1653,3,Female,1,5,2,5,1,0,95,1,1,0,1,1,1
1654,3,Female,5,1,2,3,0,1,81,1,1,1,0,1,0
1655,7,Female,1,1,3,3,0,0,52,1,1,1,1,1,1
1656,5,Female,2,3,3,4,0,0,50,0,1,1,0,1,0
1657,4,Male,3,2,3,3,0,0,64,0,1,0,0,1,0
1658,3,Male,5,5,1,5,1,1,61,1,1,1,0,1,1
1659,6,Female,1,4,2,3,0,0,92,0,0,1,1,0,1
1660,4,Male,3,4,1,3,0,0,51,0,0,0,1,1,1
1661,6,Male,5,4,3,2,0,0,64,0,0,0,1,1,0
1662,3,Male,1,2,1,1,0,0,59,1,1,1,0,1,0
1663,4,Female,1,2,1,1,1,0,92,1,0,1,1,1,0
1664,3,Male,2,5,4,3,1,1,73,1,0,1,1,0,0
1665,5,Male,3,2,3,3,1,1,76,1,0,1,1,1,0
1666,7,Female,4,3,1,5,1,0,68,0,0,1,0,1,1
1667,3,Male,4,3,5,4,1,1,82,1,1,1,1,0,0
1668,5,Male,4,5,4,3,1,0,99,1,1,0,0,1,0
1669,7,Male,1,3,4,5,1,0,84,1,1,1,0,0,1
1670,4,Male,5,5,2,1,0,0,87,0,1,1,0,0,1
1671,3,Male,3,1,3,2,1,0,70,1,0,1,0,0,0
1672,7,Male,3,4,3,1,1,0,73,1,1,1,0,0,1
1673,5,Male,3,2,4,3,0,1,66,0,1,0,0,0,1
1674,6,Male,1,4,5,4,1,1,99,0,0,0,1,1,1
1675,5,Male,1,3,5,5,1,1,90,1,1,0,0,1,1
1676,3,Female,5,5,3,5,1,1,81,0,1,1,1,1,0
1677,6,Female,2,4,1,3,0,1,72,1,0,1,0,0,1
1678,3,Male,5,5,5,4,0,0,99,1,1,1,1,0,1
1679,6,Female,2,2,1,4,1,1,96,1,0,0,0,1,0
1680,6,Female,1,3,5,3,1,0,70,0,0,0,0,1,0
1681,6,Female,5,2,1,2,1,1,56,1,0,1,1,1,1
1682,4,Female,2,4,5,1,1,0,68,0,1,0,1,0,0
1683,4,Female,5,3,1,1,0,1,84,0,1,1,0,0,0
1684,5,Male,2,5,2,2,1,0,84,0,1,1,1,1,0
1685,5,Male,1,5,5,2,0,1,67,0,1,0,0,1,1
1686,3,Female,5,1,1,3,0,1,51,1,0,1,1,1,1
1687,4,Female,4,5,1,2,1,1,84,1,0,0,0,0,0
1688,6,Female,4,5,5,4,0,1,76,0,1,0,1,1,0
1689,6,Female,1,3,5,2,0,0,81,1,1,0,1,1,0
1690,3,Female,3,3,1,4,0,1,74,0,0,0,0,1,0
1691,5,Male,2,2,1,2,0,0,75,1,0,0,0,1,1
1692,4,Male,5,3,4,2,1,1,63,1,1,0,0,1,0
1693,3,Male,2,2,3,5,1,0,63,1,1,1,1,1,1
1694,4,Female,2,3,4,5,1,0,51,1,0,1,0,1,1
1695,5,Male,3,4,3,3,0,0,73,0,1,0,1,0,0
1696,7,Male,3,5,4,4,1,1,73,0,0,1,0,0,0
1697,5,Male,1,1,4,3,1,1,88,0,0,0,1,1,1
1698,5,Male,4,5,2,5,0,0,84,1,1,0,0,0,1
1699,7,Male,3,1,2,2,1,0,63,1,1,0,0,0,0
1700,3,Female,1,4,1,1,1,0,75,0,1,1,1,1,0
1701,5,Male,1,2,4,4,0,0,81,1,1,0,1,0,1
1702,7,Male,1,2,1,3,1,0,62,0,1,1,0,1,1
1703,7,Female,2,5,3,2,0,1,78,1,0,0,0,0,0
1704,4,Male,2,3,4,2,1,0,82,1,1,0,0,0,1
1705,7,Male,3,3,4,1,1,0,61,1,1,1,0,1,1
1706,7,Female,2,2,4,5,1,0,59,1,0,0,0,0,0
1707,6,Female,5,3,1,2,0,0,78,0,0,1,1,1,1
1708,5,Female,4,3,1,3,1,1,88,1,0,0,1,1,0
1709,6,Male,1,5,5,1,0,1,73,1,1,0,0,0,1
1710,4,Male,3,4,4,5,1,1,50,1,1,0,0,1,1
1711,6,Male,2,4,4,2,0,0,60,1,0,0,1,0,1
1712,4,Female,1,4,2,1,0,1,62,0,0,0,0,1,1
1713,3,Female,2,4,1,2,1,1,79,0,1,1,0,1,0
1714,3,Male,1,2,5,1,1,0,83,0,0,1,0,1,1
1715,4,Female,4,5,4,5,1,0,60,0,1,0,0,1,1
1716,3,Female,4,4,3,2,0,0,73,1,0,1,1,0,0
1717,6,Male,4,2,2,1,0,0,76,0,1,0,0,1,1
1718,4,Female,3,5,5,2,0,0,90,0,1,0,1,1,1
1719,6,Male,5,5,4,5,0,0,59,1,1,0,0,1,0
1720,6,Male,5,2,5,3,1,1,75,0,0,0,1,0,1
1721,4,Female,2,3,5,5,0,0,75,1,0,1,1,1,1
1722,5,Female,2,1,3,2,1,0,82,1,1,1,1,1,0
1723,6,Male,3,2,3,4,0,1,86,0,1,0,1,1,0
1724,6,Female,5,2,5,5,1,1,50,0,1,1,1,1,1
1725,6,Female,2,4,1,4,1,1,84,1,0,0,0,1,1
1726,4,Male,3,4,2,3,0,1,57,0,1,1,1,1,0
1727,3,Male,4,1,5,3,1,1,73,0,0,1,0,0,1
1728,4,Female,1,3,4,5,1,0,71,1,0,1,1,0,1
1729,6,Female,5,1,3,4,1,1,97,0,0,1,0,0,0
1730,5,Male,5,3,2,5,0,1,81,0,1,1,1,0,0
1731,7,Male,4,4,2,5,0,1,79,1,1,0,0,1,1
1732,3,Female,3,2,3,5,1,1,76,0,0,1,1,1,0
1733,7,Male,5,2,2,3,0,0,86,0,0,1,0,1,0
1734,6,Male,2,2,3,5,0,1,79,0,0,1,1,1,1
1735,4,Female,3,1,5,3,0,0,77,1,0,1,0,0,1
1736,4,Male,3,5,5,4,0,1,54,1,0,0,1,1,1
1737,4,Female,4,4,3,2,1,1,63,0,0,0,1,0,0
1738,7,Female,5,1,1,3,1,1,98,1,1,1,0,1,0
1739,7,Female,1,5,3,5,0,1,58,0,1,0,0,1,1
1740,5,Female,5,1,4,3,1,0,55,0,0,1,0,1,0
1741,6,Male,4,5,2,3,0,0,93,0,0,0,0,0,1
1742,3,Female,5,5,2,3,0,1,86,0,1,0,0,0,1
1743,4,Female,3,4,2,3,1,0,71,1,1,1,1,1,0
1744,6,Male,1,3,1,3,1,1,75,0,1,1,0,0,1
1745,6,Male,5,2,3,5,0,0,92,1,1,1,1,0,0
1746,5,Male,5,4,3,4,1,1,84,1,0,0,0,0,1
1747,4,Female,2,2,1,5,0,0,85,0,0,1,0,0,1
1748,5,Female,3,2,2,1,0,1,54,1,0,1,1,1,1
1749,5,Male,3,2,1,2,0,1,57,0,1,1,0,0,1
1750,7,Male,1,2,3,1,0,1,73,0,0,1,1,1,0
1751,7,Male,4,4,1,5,0,1,73,0,1,0,1,1,0
1752,3,Female,3,5,2,1,0,0,70,0,0,0,1,1,1
1753,6,Male,5,4,5,3,1,0,78,1,1,1,1,1,0
1754,5,Male,5,1,3,5,0,0,51,0,0,0,0,0,1
1755,6,Male,4,4,3,1,0,0,62,1,1,0,0,0,0
1756,3,Female,3,1,3,3,1,1,56,1,1,1,1,0,1
1757,6,Male,2,5,1,4,1,1,59,0,0,1,1,0,0
1758,5,Male,2,2,4,2,0,0,74,0,1,0,1,0,1
1759,3,Female,3,3,2,5,1,1,57,0,0,1,0,0,1
1760,7,Female,5,5,1,5,0,1,59,0,0,1,1,0,1
1761,5,Male,3,2,2,2,1,1,96,0,1,0,0,1,1
1762,4,Male,3,4,2,1,0,1,58,1,0,0,0,1,0
1763,5,Male,2,2,3,5,1,0,52,0,1,0,0,0,1
1764,3,Female,4,1,1,3,0,0,70,0,0,1,0,0,0
1765,5,Male,4,5,5,5,1,0,89,0,0,0,1,0,0
1766,4,Male,5,1,5,2,0,0,51,1,1,1,0,0,0
1767,7,Male,5,2,3,4,1,1,83,0,0,0,1,1,0
1768,5,Female,1,5,2,1,1,0,70,1,1,0,0,1,0
1769,4,Female,4,4,5,4,0,1,62,0,0,1,0,1,0
1770,7,Male,3,5,4,2,1,0,89,1,1,0,0,0,1
1771,7,Female,1,4,5,3,0,1,85,1,1,0,0,1,1
1772,6,Male,5,2,2,2,0,0,73,1,1,1,0,1,1
1773,3,Male,2,4,3,2,0,0,54,0,0,0,0,0,1
1774,5,Male,5,3,2,5,1,0,88,1,1,0,0,1,1
1775,4,Male,1,2,1,5,1,0,90,1,0,0,0,0,1
1776,5,Female,2,4,3,5,0,1,73,1,0,1,0,1,0
1777,5,Male,1,2,4,3,0,1,75,1,1,0,0,0,1
1778,4,Male,3,3,4,5,1,1,64,1,1,0,1,0,1
1779,3,Female,4,3,4,2,0,0,75,0,1,0,1,1,1
1780,5,Female,5,2,3,5,1,1,69,0,1,0,1,1,0
1781,4,Female,3,2,1,1,0,1,92,0,0,0,0,1,1
1782,4,Female,3,4,4,2,0,1,69,0,1,1,0,0,1
1783,7,Male,3,4,4,5,1,1,89,0,1,0,1,0,1
1784,5,Male,3,5,1,5,0,1,60,1,0,1,1,1,1
1785,7,Male,1,3,2,3,1,1,96,1,0,1,0,0,0
1786,6,Male,3,5,2,1,1,0,79,0,0,0,1,1,0
1787,6,Male,5,1,3,1,1,0,64,1,0,0,0,0,0
1788,6,Male,1,5,4,1,1,1,65,0,0,1,0,1,0
1789,6,Male,4,2,4,2,1,1,88,0,0,1,1,0,1
1790,5,Male,1,5,1,5,0,1,64,1,1,1,1,0,1
1791,7,Male,4,3,5,5,0,1,50,1,1,1,0,1,1
1792,5,Female,2,2,3,3,0,1,57,0,1,1,0,0,1
1793,3,Male,5,1,3,3,0,1,85,0,0,1,0,1,0
1794,5,Female,4,4,1,1,1,1,80,1,1,1,1,1,0
1795,3,Male,2,2,2,1,0,0,62,0,0,1,1,0,1
1796,4,Female,4,5,4,1,1,0,91,1,0,1,0,0,1
1797,5,Male,3,3,3,4,1,1,52,0,1,0,0,1,0
1798,5,Male,5,1,3,4,0,0,92,1,0,0,1,0,1
1799,7,Female,2,5,1,5,0,0,63,1,0,1,0,0,1
1800,7,Male,1,3,1,2,1,0,50,1,1,0,0,0,0
1801,6,Female,2,3,3,5,0,1,90,1,1,0,0,0,0
1802,3,Male,4,4,2,5,1,1,58,1,1,0,1,0,1
1803,7,Female,3,2,5,4,0,1,67,1,1,1,1,1,0
1804,5,Male,3,3,5,2,1,1,55,1,0,0,0,1,1
1805,5,Female,2,5,2,3,0,1,97,0,0,1,1,1,1
1806,3,Male,1,5,2,3,0,0,87,1,1,0,0,1,1
1807,4,Male,5,3,2,5,1,0,53,1,0,0,0,1,1
1808,5,Male,4,3,5,3,0,1,75,1,1,1,0,0,1
1809,7,Female,1,3,1,3,1,1,79,1,0,0,0,0,1
1810,5,Male,3,4,3,3,0,0,95,1,1,0,0,0,0
1811,3,Male,2,1,3,1,1,1,64,0,1,0,0,1,0
1812,6,Male,3,4,4,2,1,0,85,0,1,0,0,1,1
1813,4,Male,3,5,3,2,1,0,60,0,1,0,0,0,0
1814,6,Female,1,1,2,5,0,1,90,0,1,0,1,0,1
1815,4,Male,1,5,1,5,0,1,98,0,0,0,1,1,0
1816,5,Male,1,5,1,2,1,1,57,1,0,0,0,1,0
1817,5,Female,1,3,5,2,0,1,51,0,0,0,1,0,0
1818,5,Male,1,3,3,5,0,1,90,1,0,1,0,1,0
1819,3,Male,1,2,4,1,1,1,56,1,0,1,0,0,0
1820,6,Female,5,3,3,5,0,1,96,1,0,0,1,1,0
1821,6,Female,2,3,5,3,0,1,100,1,0,1,0,0,0
1822,7,Male,5,5,4,2,0,0,59,0,0,1,0,1,1
1823,6,Male,3,5,2,5,0,1,83,1,1,1,0,0,0
1824,4,Male,5,3,1,3,0,0,93,0,1,0,1,1,0
1825,6,Male,4,3,4,1,0,0,80,0,1,0,1,1,1
1826,6,Male,5,3,1,4,1,1,84,0,1,1,0,0,1
1827,5,Male,1,3,2,2,0,0,72,1,1,1,0,0,1
1828,3,Female,1,2,2,4,0,0,90,1,0,0,1,1,0
1829,7,Female,4,2,1,3,1,1,87,1,1,1,0,0,1
1830,4,Female,5,4,4,2,1,0,71,1,1,1,1,0,0
1831,4,Male,2,5,3,4,1,0,82,1,1,1,0,0,1
1832,6,Female,1,5,1,5,0,0,84,0,1,0,1,0,0
1833,4,Male,5,1,2,4,1,0,94,0,1,0,1,0,0
1834,6,Male,2,2,4,2,0,0,62,0,0,1,1,1,0
1835,4,Female,3,4,1,2,0,0,70,1,1,1,1,1,0
1836,5,Female,1,1,5,1,0,1,55,1,1,0,1,1,0
1837,4,Male,5,5,5,5,1,0,95,0,1,0,0,0,1
1838,7,Female,3,3,4,1,1,1,95,0,1,1,1,1,0
1839,5,Female,3,3,3,5,1,1,82,1,0,1,0,0,1
1840,5,Male,3,1,4,5,0,0,96,0,1,0,0,0,1
1841,4,Female,4,5,1,5,0,0,57,1,0,0,0,1,1
1842,7,Female,1,3,5,4,1,1,71,1,1,1,1,1,1
1843,7,Female,3,5,4,3,1,0,89,0,0,0,1,0,0
1844,5,Female,5,3,3,2,1,0,73,1,0,0,1,1,1
1845,7,Female,2,2,4,2,1,0,50,0,1,1,0,0,1
1846,4,Female,5,5,5,4,0,0,95,1,0,0,1,0,1
1847,4,Female,5,5,4,3,1,1,50,1,1,0,0,0,1
1848,6,Female,5,2,1,5,0,1,76,0,1,1,0,1,1
1849,4,Female,4,3,3,3,0,0,100,0,1,0,0,1,1
1850,5,Male,3,2,4,2,0,0,99,1,0,0,0,1,0
1851,5,Male,3,3,5,5,0,1,95,1,0,0,0,0,0
1852,7,Male,3,1,2,1,1,0,76,1,0,1,1,0,1
1853,6,Male,2,3,3,1,1,1,61,0,1,1,1,1,0
1854,4,Female,5,1,2,5,1,1,100,1,1,1,0,0,1
1855,7,Female,1,2,3,5,0,1,82,1,0,0,1,0,0
1856,3,Female,3,3,5,1,1,0,90,0,1,0,0,1,1
1857,3,Female,4,2,3,5,0,1,68,1,1,1,0,1,0
1858,5,Female,2,5,3,1,0,0,83,1,1,0,0,0,0
1859,4,Female,2,4,3,5,1,1,95,1,1,0,1,1,1
1860,7,Female,4,1,2,1,0,0,74,0,1,1,1,1,0
1861,6,Female,1,2,2,1,0,0,53,0,0,1,0,0,0
1862,7,Female,4,4,1,3,1,0,94,0,1,1,1,1,0
1863,4,Male,5,3,2,2,1,1,92,1,0,1,0,0,0
1864,7,Male,3,2,4,2,0,0,82,1,1,0,1,0,0
1865,7,Female,1,1,2,1,0,1,61,0,0,0,0,1,1
1866,7,Female,3,2,5,2,0,1,59,0,1,1,0,0,0
1867,3,Female,5,3,3,2,1,1,99,1,0,0,1,0,1
1868,7,Female,2,4,1,3,0,1,79,1,1,1,0,1,0
1869,7,Female,5,1,2,3,0,0,77,0,0,0,0,1,0
1870,5,Female,2,5,5,4,1,1,67,0,1,1,1,0,0
1871,4,Male,1,5,3,1,1,1,68,0,0,0,1,1,0
1872,3,Female,2,2,1,4,1,1,64,1,0,1,0,0,1
1873,5,Male,1,4,4,1,1,1,52,0,0,0,1,0,1
1874,3,Female,2,3,5,3,0,1,56,1,0,0,0,1,1
1875,4,Female,5,1,4,5,1,0,89,0,0,0,0,0,1
1876,4,Male,3,3,2,5,1,1,100,1,0,1,0,1,0
1877,4,Female,5,2,4,2,0,1,50,0,0,1,1,1,0
1878,7,Male,3,1,3,5,0,0,54,0,0,0,1,1,0
1879,7,Female,2,2,3,3,0,0,98,0,0,0,1,0,1
1880,5,Male,1,3,4,4,1,0,89,1,1,1,1,0,1
1881,5,Female,1,3,5,3,1,1,96,0,0,1,1,0,1
1882,7,Male,2,2,4,1,0,1,53,1,1,0,1,1,1
1883,6,Female,1,1,3,5,1,0,89,1,1,1,1,0,1
1884,4,Female,5,5,1,4,0,0,72,1,1,0,0,1,0
1885,4,Female,3,3,5,3,0,0,87,0,0,0,1,1,1
1886,7,Male,3,2,5,3,0,1,97,0,1,0,1,1,1
1887,4,Female,5,1,1,3,0,1,50,1,1,1,1,0,0
1888,6,Male,5,3,4,2,1,1,94,0,1,0,1,0,0
1889,3,Female,3,2,1,4,0,0,56,0,1,1,1,1,1
1890,7,Female,3,1,1,2,0,0,52,1,0,1,1,0,0
1891,6,Female,5,5,1,2,1,1,99,1,1,1,1,0,0
1892,7,Female,4,3,2,2,0,0,97,1,0,1,0,1,1
1893,5,Female,2,3,4,1,1,0,72,1,1,1,1,1,1
1894,7,Female,3,2,5,3,0,1,100,1,0,1,1,1,1
1895,5,Female,2,3,1,2,1,0,92,1,0,0,1,1,0
1896,4,Female,3,3,4,2,1,1,54,1,1,0,0,1,1
1897,5,Male,3,5,4,3,1,1,56,0,1,1,0,1,0
1898,4,Male,5,2,5,4,1,0,59,0,1,0,0,0,0
1899,7,Male,1,2,5,1,0,1,83,0,0,1,0,0,0
1900,5,Female,1,1,5,5,1,1,80,0,1,0,1,0,1
1901,7,Female,4,2,3,3,1,1,50,1,1,1,0,1,0
1902,5,Female,5,1,2,1,0,1,81,1,1,1,0,0,0
1903,4,Male,5,2,2,2,0,0,91,1,0,1,0,0,0
1904,3,Male,5,1,5,1,0,1,55,1,1,1,1,1,1
1905,5,Female,2,3,3,5,1,0,99,0,0,0,1,0,0
1906,3,Male,4,1,2,5,0,0,65,0,1,1,0,1,0
1907,7,Male,4,5,1,2,1,0,77,1,1,0,0,0,1
1908,5,Male,3,2,4,1,0,1,81,0,0,0,0,1,0
1909,7,Male,4,3,5,3,1,0,59,1,1,0,0,1,1
1910,5,Male,3,1,5,4,0,0,77,1,1,0,0,0,0
1911,4,Female,3,5,3,5,0,1,78,0,1,0,1,1,0
1912,6,Male,3,4,5,1,1,0,92,0,0,0,1,0,0
1913,5,Male,1,3,3,2,1,0,86,1,1,1,0,1,1
1914,4,Female,5,4,2,3,0,0,90,1,0,1,1,0,0
1915,4,Male,4,2,5,3,1,0,87,1,1,0,1,0,1
1916,6,Female,1,2,1,2,1,1,75,1,1,0,0,0,0
1917,7,Male,1,5,1,5,0,0,70,1,0,1,1,1,1
1918,4,Female,1,4,1,2,1,1,77,0,1,0,1,1,0
1919,6,Female,5,2,4,2,0,0,86,1,0,1,1,1,1
1920,5,Female,3,2,3,2,1,1,68,0,0,1,1,0,0
1921,5,Male,4,4,2,4,1,1,78,0,0,1,1,1,1
1922,4,Male,5,2,2,1,0,1,82,0,0,1,0,1,1
1923,6,Female,5,4,5,1,1,0,94,1,0,0,1,1,1
1924,7,Female,1,3,1,1,0,0,84,1,1,1,0,0,0
1925,3,Male,5,4,4,4,0,1,86,1,1,1,1,0,1
1926,4,Female,2,2,3,4,1,1,99,1,1,1,1,1,1
1927,7,Male,4,3,2,1,1,1,75,1,1,1,0,1,0
1928,4,Male,1,2,2,1,1,0,57,0,0,0,0,1,1
1929,4,Male,1,1,4,4,0,1,80,0,0,0,1,1,0
1930,3,Male,1,1,5,5,0,0,95,0,1,0,1,1,0
1931,5,Male,3,5,3,4,0,0,61,0,0,1,1,0,1
1932,4,Female,3,1,4,1,1,0,70,1,0,1,1,1,1
1933,4,Female,5,3,1,3,0,1,76,1,0,1,0,0,1
1934,3,Female,4,4,2,2,1,1,91,0,0,1,0,1,0
1935,6,Female,5,3,4,1,1,1,64,0,1,1,1,1,1
1936,7,Male,2,2,2,1,0,1,96,1,0,1,0,0,0
1937,6,Female,3,4,1,5,1,1,51,1,0,0,0,0,1
1938,5,Male,2,5,5,1,1,0,88,0,1,1,1,1,0
1939,5,Female,4,1,4,5,1,0,76,1,0,1,0,1,0
1940,7,Male,4,5,3,4,1,0,67,0,1,0,0,0,0
1941,7,Female,1,1,2,4,0,0,85,0,1,0,1,1,0
1942,4,Female,3,5,3,3,0,0,84,1,1,1,0,0,0
1943,6,Male,1,3,2,1,1,0,64,1,1,0,1,0,0
1944,4,Female,1,1,1,3,1,0,70,1,0,1,1,0,0
1945,7,Female,2,1,2,4,1,0,85,1,1,1,0,0,1
1946,7,Female,1,1,5,3,1,0,88,1,0,0,1,1,0
1947,5,Female,1,2,5,4,0,1,95,1,1,1,0,1,1
1948,7,Male,4,4,3,5,1,1,57,1,0,0,0,1,0
1949,5,Female,3,5,4,3,1,1,70,0,0,1,0,0,0
1950,7,Male,4,3,2,4,0,1,96,0,0,1,0,1,1
1951,3,Female,5,3,3,3,0,1,96,1,0,1,0,1,0
1952,5,Male,3,4,2,2,1,0,62,0,0,0,0,0,1
1953,6,Female,4,1,3,1,1,1,91,0,1,0,1,0,1
1954,3,Male,5,3,3,2,1,0,69,0,1,0,1,0,0
1955,6,Female,5,1,5,4,0,1,76,1,1,1,1,0,0
1956,3,Female,4,3,5,4,0,1,92,0,0,0,1,0,1
1957,6,Male,4,1,4,3,1,1,50,1,1,1,0,0,0
1958,3,Female,3,5,3,1,0,0,60,1,0,0,0,1,0
1959,5,Female,1,1,5,5,1,1,78,1,0,1,1,0,1
1960,7,Female,3,4,4,5,1,0,97,1,1,1,1,0,0
1961,5,Male,1,1,1,2,1,0,92,0,0,0,1,0,0
1962,3,Male,1,5,5,3,1,1,64,1,0,1,0,0,0
1963,6,Female,5,5,3,5,1,1,86,1,0,1,0,1,1
1964,3,Female,4,5,3,5,0,1,91,0,0,0,0,0,1
1965,6,Female,3,3,1,3,1,0,51,1,0,1,0,1,1
1966,6,Male,5,3,4,5,0,0,77,1,1,1,1,1,0
1967,3,Female,3,4,5,4,0,0,83,1,1,1,1,1,0
1968,5,Male,4,2,1,2,0,1,76,0,0,0,0,0,1
1969,6,Male,5,5,5,1,1,0,58,0,0,0,0,0,0
1970,5,Female,3,5,4,3,0,0,77,0,1,1,0,0,1
1971,5,Female,2,3,5,4,0,1,67,0,0,1,1,1,0
1972,6,Female,4,3,2,1,1,1,62,0,1,0,1,0,0
1973,7,Male,3,2,5,1,0,0,74,0,0,0,1,1,0
1974,6,Male,5,1,3,4,0,1,57,1,1,1,0,1,0
1975,7,Male,4,3,4,4,1,0,78,1,0,1,1,0,1
1976,5,Female,5,5,5,5,0,1,94,0,0,0,0,0,1
1977,3,Male,2,5,3,2,0,0,86,0,0,1,1,1,0
1978,6,Male,1,2,2,1,0,1,52,1,1,0,1,0,0
1979,3,Male,3,4,2,4,1,0,65,1,0,0,0,0,0
1980,5,Female,5,5,5,2,0,0,71,1,0,1,0,0,0
1981,5,Female,4,3,5,2,1,1,79,1,0,0,0,1,1
1982,5,Male,2,3,1,3,0,0,86,1,0,1,1,0,1
1983,3,Female,1,4,2,4,0,0,74,1,0,1,0,1,0
1984,4,Male,4,3,2,2,1,1,90,0,0,0,0,1,1
1985,5,Female,3,1,1,2,1,0,84,1,0,1,1,0,0
1986,6,Female,2,2,4,3,0,1,56,1,0,1,0,0,1
1987,5,Female,3,1,2,5,1,0,80,1,0,0,1,1,0
1988,4,Female,1,4,5,2,1,0,52,1,0,1,0,1,1
